[(10656.770087, 4.525), (10656.770087, 5.475), (10713.962414, 5.475), (10713.962414, 4.525), (10656.770087, 4.525)] call_backward:up_pipe
[(14446.90165, 4.525), (14446.90165, 5.475), (14498.469415, 5.475), (14498.469415, 4.525), (14446.90165, 4.525)] call_backward:up_pipe
[(15077.609745, 4.525), (15077.609745, 5.475), (15129.191846, 5.475), (15129.191846, 4.525), (15077.609745, 4.525)] call_backward:up_pipe
[(15599.938577, 4.525), (15599.938577, 5.475), (15650.37128, 5.475), (15650.37128, 4.525), (15599.938577, 4.525)] call_backward:up_pipe
[(16123.762308, 4.525), (16123.762308, 5.475), (16175.828662, 5.475), (16175.828662, 4.525), (16123.762308, 4.525)] call_backward:up_pipe
[(3629.3853, 4.525), (3629.3853, 5.475), (3680.610924, 5.475), (3680.610924, 4.525), (3629.3853, 4.525)] call_backward
[(4566.579532, 4.525), (4566.579532, 5.475), (4618.148514, 5.475), (4618.148514, 4.525), (4566.579532, 4.525)] call_backward
[(5165.779952, 4.525), (5165.779952, 5.475), (5217.054248, 5.475), (5217.054248, 4.525), (5165.779952, 4.525)] call_backward
[(5557.686887, 4.525), (5557.686887, 5.475), (5608.091269, 5.475), (5608.091269, 4.525), (5557.686887, 4.525)] call_backward
[(9795.909175, 4.525), (9795.909175, 5.475), (9848.073928, 5.475), (9848.073928, 4.525), (9795.909175, 4.525)] call_backward
[(10232.923321, 4.525), (10232.923321, 5.475), (10290.218943, 5.475), (10290.218943, 4.525), (10232.923321, 4.525)] call_backward
[(10719.886941, 4.525), (10719.886941, 5.475), (10776.959973, 5.475), (10776.959973, 4.525), (10719.886941, 4.525)] call_backward
[(11362.912822, 4.525), (11362.912822, 5.475), (11412.94348, 5.475), (11412.94348, 4.525), (11362.912822, 4.525)] call_backward
[(15358.018978, 4.525), (15358.018978, 5.475), (15408.369985, 5.475), (15408.369985, 4.525), (15358.018978, 4.525)] call_backward
[(15827.494679, 4.525), (15827.494679, 5.475), (15878.232691, 5.475), (15878.232691, 4.525), (15827.494679, 4.525)] call_backward
[(16591.025963, 4.525), (16591.025963, 5.475), (16642.98547, 5.475), (16642.98547, 4.525), (16591.025963, 4.525)] call_backward
[(17118.685055, 4.525), (17118.685055, 5.475), (17169.34838, 5.475), (17169.34838, 4.525), (17118.685055, 4.525)] call_backward
[(5222.594714, 4.525), (5222.594714, 5.475), (5271.061321, 5.475), (5271.061321, 4.525), (5222.594714, 4.525)] nb_sync_grad:up_pipe
[(10780.697414, 4.525), (10780.697414, 5.475), (10955.56816, 5.475), (10955.56816, 4.525), (10780.697414, 4.525)] nb_sync_grad:up_pipe
[(16647.842102, 4.525), (16647.842102, 5.475), (16691.793898, 5.475), (16691.793898, 4.525), (16647.842102, 4.525)] nb_sync_grad:up_pipe
[(5612.810847, 4.525), (5612.810847, 5.475), (5730.983757, 5.475), (5730.983757, 4.525), (5612.810847, 4.525)] nb_sync_grad
[(11415.596739, 4.525), (11415.596739, 5.475), (11613.17872, 5.475), (11613.17872, 4.525), (11415.596739, 4.525)] nb_sync_grad
[(17174.984909, 4.525), (17174.984909, 5.475), (17218.644964, 5.475), (17218.644964, 4.525), (17174.984909, 4.525)] nb_sync_grad
[(477.117451, 3.525), (477.117451, 4.475), (504.252581, 4.475), (504.252581, 3.525), (477.117451, 3.525)] call_forward
[(956.401709, 3.525), (956.401709, 4.475), (983.470407, 4.475), (983.470407, 3.525), (956.401709, 3.525)] call_forward
[(1615.864214, 3.525), (1615.864214, 4.475), (1643.262511, 4.475), (1643.262511, 3.525), (1615.864214, 3.525)] call_forward
[(2357.918343, 3.525), (2357.918343, 4.475), (2385.392543, 4.475), (2385.392543, 3.525), (2357.918343, 3.525)] call_forward
[(6734.787553, 3.525), (6734.787553, 4.475), (6761.832379, 4.475), (6761.832379, 3.525), (6734.787553, 3.525)] call_forward
[(7194.92685, 3.525), (7194.92685, 4.475), (7222.34057, 4.475), (7222.34057, 3.525), (7194.92685, 3.525)] call_forward
[(7929.746166, 3.525), (7929.746166, 4.475), (7958.347881, 4.475), (7958.347881, 3.525), (7929.746166, 3.525)] call_forward
[(8326.467984, 3.525), (8326.467984, 4.475), (8354.710725, 4.475), (8354.710725, 3.525), (8326.467984, 3.525)] call_forward
[(12641.87001, 3.525), (12641.87001, 4.475), (12668.985844, 4.475), (12668.985844, 3.525), (12641.87001, 3.525)] call_forward
[(12975.900937, 3.525), (12975.900937, 4.475), (13002.900164, 4.475), (13002.900164, 3.525), (12975.900937, 3.525)] call_forward
[(13506.240559, 3.525), (13506.240559, 4.475), (13533.62324, 4.475), (13533.62324, 3.525), (13506.240559, 3.525)] call_forward
[(14149.396264, 3.525), (14149.396264, 4.475), (14176.744865, 4.475), (14176.744865, 3.525), (14149.396264, 3.525)] call_forward
[(926.522848, 3.525), (926.522848, 4.475), (953.65833, 4.475), (953.65833, 3.525), (926.522848, 3.525)] call_forward:up_pipe
[(1477.72368, 3.525), (1477.72368, 4.475), (1505.354807, 4.475), (1505.354807, 3.525), (1477.72368, 3.525)] call_forward:up_pipe
[(1812.724234, 3.525), (1812.724234, 4.475), (1840.350466, 4.475), (1840.350466, 3.525), (1812.724234, 3.525)] call_forward:up_pipe
[(2388.535184, 3.525), (2388.535184, 4.475), (2416.076679, 4.475), (2416.076679, 3.525), (2388.535184, 3.525)] call_forward:up_pipe
[(7159.19029, 3.525), (7159.19029, 4.475), (7186.853833, 4.475), (7186.853833, 3.525), (7159.19029, 3.525)] call_forward:up_pipe
[(7537.099497, 3.525), (7537.099497, 4.475), (7564.570273, 4.475), (7564.570273, 3.525), (7537.099497, 3.525)] call_forward:up_pipe
[(7961.04102, 3.525), (7961.04102, 4.475), (7988.544756, 4.475), (7988.544756, 3.525), (7961.04102, 3.525)] call_forward:up_pipe
[(8566.449839, 3.525), (8566.449839, 4.475), (8594.907107, 4.475), (8594.907107, 3.525), (8566.449839, 3.525)] call_forward:up_pipe
[(12917.209451, 3.525), (12917.209451, 4.475), (12944.425348, 4.475), (12944.425348, 3.525), (12917.209451, 3.525)] call_forward:up_pipe
[(13469.297061, 3.525), (13469.297061, 4.475), (13496.62963, 4.475), (13496.62963, 3.525), (13469.297061, 3.525)] call_forward:up_pipe
[(14024.647888, 3.525), (14024.647888, 4.475), (14051.810058, 4.475), (14051.810058, 3.525), (14024.647888, 3.525)] call_forward:up_pipe
[(14785.806563, 3.525), (14785.806563, 4.475), (14813.634233, 4.475), (14813.634233, 3.525), (14785.806563, 3.525)] call_forward:up_pipe
[(3215.840668, 3.525), (3215.840668, 4.475), (3267.944122, 4.475), (3267.944122, 3.525), (3215.840668, 3.525)] call_backward:up_pipe
[(3521.811861, 3.525), (3521.811861, 4.475), (3572.297276, 4.475), (3572.297276, 3.525), (3521.811861, 3.525)] call_backward:up_pipe
[(4088.581351, 3.525), (4088.581351, 4.475), (4139.537644, 4.475), (4139.537644, 3.525), (4088.581351, 3.525)] call_backward:up_pipe
[(5189.111695, 3.525), (5189.111695, 4.475), (5240.252146, 4.475), (5240.252146, 3.525), (5189.111695, 3.525)] call_backward:up_pipe
[(8749.228745, 3.525), (8749.228745, 4.475), (8802.378755, 4.475), (8802.378755, 3.525), (8749.228745, 3.525)] call_backward:up_pipe
[(9417.636166, 3.525), (9417.636166, 4.475), (9470.469313, 4.475), (9470.469313, 3.525), (9417.636166, 3.525)] call_backward:up_pipe
[(10183.671904, 3.525), (10183.671904, 4.475), (10236.685915, 4.475), (10236.685915, 3.525), (10183.671904, 3.525)] call_backward:up_pipe
[(10991.004303, 3.525), (10991.004303, 4.475), (11043.90433, 4.475), (11043.90433, 3.525), (10991.004303, 3.525)] call_backward:up_pipe
[(14816.40382, 3.525), (14816.40382, 4.475), (14867.589327, 4.475), (14867.589327, 3.525), (14816.40382, 3.525)] call_backward:up_pipe
[(15393.509227, 3.525), (15393.509227, 4.475), (15444.625711, 4.475), (15444.625711, 3.525), (15393.509227, 3.525)] call_backward:up_pipe
[(15848.440581, 3.525), (15848.440581, 4.475), (15900.620196, 4.475), (15900.620196, 3.525), (15848.440581, 3.525)] call_backward:up_pipe
[(16414.584602, 3.525), (16414.584602, 4.475), (16466.663065, 4.475), (16466.663065, 3.525), (16414.584602, 3.525)] call_backward:up_pipe
[(3273.580959, 3.525), (3273.580959, 4.475), (3325.526334, 4.475), (3325.526334, 3.525), (3273.580959, 3.525)] call_backward
